id,district_id,name,sort_no,discriminator_type
"18493","448","Xã Phù Lưu","18493","ward"
"18568","448","Thị trấn Lộc Hà","18568","ward"
"18577","448","Xã Thạch Mỹ","18577","ward"
"18580","448","Xã Thạch Kim","18580","ward"
"18583","448","Xã Thạch Châu","18583","ward"
"18598","448","Xã Hộ Độ","18598","ward"
"18670","448","Xã Mai Phụ","18670","ward"
"18754","449","Phường Hưng Trí","18754","ward"
"18781","449","Xã Kỳ Ninh","18781","ward"
"18796","449","Xã Kỳ Lợi","18796","ward"
"18808","449","Xã Kỳ Hà","18808","ward"
"18820","449","Phường Kỳ Trinh","18820","ward"
"18823","449","Phường Kỳ Thịnh","18823","ward"
"18829","449","Xã Kỳ Hoa","18829","ward"
"18832","449","Phường Kỳ Phương","18832","ward"
"18835","449","Phường Kỳ Long","18835","ward"
"18841","449","Phường Kỳ Liên","18841","ward"
"18847","449","Xã Kỳ Nam","18847","ward"
"18853","450","Phường Hải Thành","18853","ward"
"18856","450","Phường Đồng Phú","18856","ward"
"18859","450","Phường Bắc Lý","18859","ward"
"18865","450","Phường Nam Lý","18865","ward"
"18868","450","Phường Đồng Hải","18868","ward"
"18871","450","Phường Đồng Sơn","18871","ward"
"18874","450","Phường Phú Hải","18874","ward"
"18877","450","Phường Bắc Nghĩa","18877","ward"
"18880","450","Phường Đức Ninh Đông","18880","ward"
"18883","450","Xã Quang Phú","18883","ward"
"18886","450","Xã Lộc Ninh","18886","ward"
"18889","450","Xã Bảo Ninh","18889","ward"
"18892","450","Xã Nghĩa Ninh","18892","ward"
"18895","450","Xã Thuận Đức","18895","ward"
"18898","450","Xã Đức Ninh","18898","ward"
"18901","452","Thị trấn Quy Đạt","18901","ward"
"18904","452","Xã Dân Hóa","18904","ward"
"18907","452","Xã Trọng Hóa","18907","ward"
"18910","452","Xã Hóa Phúc","18910","ward"
"18913","452","Xã Hồng Hóa","18913","ward"
"18916","452","Xã Hóa Thanh","18916","ward"
"18919","452","Xã Hóa Tiến","18919","ward"
"18922","452","Xã Hóa Hợp","18922","ward"
"18925","452","Xã Xuân Hóa","18925","ward"
"18928","452","Xã Yên Hóa","18928","ward"
"18931","452","Xã Minh Hóa","18931","ward"
"18934","452","Xã Tân Hóa","18934","ward"
"18937","452","Xã Hóa Sơn","18937","ward"
"18943","452","Xã Trung Hóa","18943","ward"
"18946","452","Xã Thượng Hóa","18946","ward"
"18949","453","Thị trấn Đồng Lê","18949","ward"
"18952","453","Xã Hương Hóa","18952","ward"
"18955","453","Xã Kim Hóa","18955","ward"
"18958","453","Xã Thanh Hóa","18958","ward"
"18961","453","Xã Thanh Thạch","18961","ward"
"18964","453","Xã Thuận Hóa","18964","ward"
"18967","453","Xã Lâm Hóa","18967","ward"
"18970","453","Xã Lê Hóa","18970","ward"
"18973","453","Xã Sơn Hóa","18973","ward"
"18976","453","Xã Đồng Hóa","18976","ward"
"18979","453","Xã Ngư Hóa","18979","ward"
"18985","453","Xã Thạch Hóa","18985","ward"
"18988","453","Xã Đức Hóa","18988","ward"
"18991","453","Xã Phong Hóa","18991","ward"
"18994","453","Xã Mai Hóa","18994","ward"
"18997","453","Xã Tiến Hóa","18997","ward"
"19000","453","Xã Châu Hóa","19000","ward"
"19003","453","Xã Cao Quảng","19003","ward"
"19006","453","Xã Văn Hóa","19006","ward"
"19012","454","Xã Quảng Hợp","19012","ward"
"19015","454","Xã Quảng Kim","19015","ward"
"19018","454","Xã Quảng Đông","19018","ward"
"19021","454","Xã Quảng Phú","19021","ward"
"19024","454","Xã Quảng Châu","19024","ward"
"19027","454","Xã Quảng Thạch","19027","ward"
"19030","454","Xã Quảng Lưu","19030","ward"
"19033","454","Xã Quảng Tùng","19033","ward"
"19036","454","Xã Cảnh Dương","19036","ward"
"19039","454","Xã Quảng Tiến","19039","ward"
"19042","454","Xã Quảng Hưng","19042","ward"
"19045","454","Xã Quảng Xuân","19045","ward"
"19048","454","Xã Cảnh Hóa","19048","ward"
"19051","454","Xã Liên Trường","19051","ward"
"19057","454","Xã Quảng Phương","19057","ward"
"19063","454","Xã Phù Hóa","19063","ward"
"19072","454","Xã Quảng Thanh","19072","ward"
"19111","455","Thị trấn Hoàn Lão","19111","ward"
"19114","455","Thị trấn NT Việt Trung","19114","ward"
"19117","455","Xã Xuân Trạch","19117","ward"
"19120","455","Xã Mỹ Trạch","19120","ward"
"19123","455","Xã Hạ Trạch","19123","ward"
"19126","455","Xã Bắc Trạch","19126","ward"
"19129","455","Xã Lâm Trạch","19129","ward"
"19132","455","Xã Thanh Trạch","19132","ward"
"19135","455","Xã Liên Trạch","19135","ward"
"19138","455","Xã Phúc Trạch","19138","ward"
"19141","455","Xã Cự Nẫm","19141","ward"
"19144","455","Xã Hải Phú","19144","ward"
"19147","455","Xã Thượng Trạch","19147","ward"
"19150","455","Xã Sơn Lộc","19150","ward"
"19156","455","Xã Hưng Trạch","19156","ward"
"19159","455","Xã Đồng Trạch","19159","ward"
"19162","455","Xã Đức Trạch","19162","ward"
"19165","455","Thị trấn Phong Nha","19165","ward"
"19168","455","Xã Vạn Trạch","19168","ward"
"19174","455","Xã Phú Định","19174","ward"
"19177","455","Xã Trung Trạch","19177","ward"
"19180","455","Xã Tây Trạch","19180","ward"
"19183","455","Xã Hòa Trạch","19183","ward"
"19186","455","Xã Đại Trạch","19186","ward"
"19189","455","Xã Nhân Trạch","19189","ward"
"19192","455","Xã Tân Trạch","19192","ward"
"19195","455","Xã Nam Trạch","19195","ward"
"19198","455","Xã Lý Trạch","19198","ward"
"19201","456","Thị trấn Quán Hàu","19201","ward"
"19204","456","Xã Trường Sơn","19204","ward"
"19207","456","Xã Lương Ninh","19207","ward"
"19210","456","Xã Vĩnh Ninh","19210","ward"
"19213","456","Xã Võ Ninh","19213","ward"
"19216","456","Xã Hải Ninh","19216","ward"
"19219","456","Xã Hàm Ninh","19219","ward"
"19222","456","Xã Duy Ninh","19222","ward"
"19225","456","Xã Gia Ninh","19225","ward"
"19228","456","Xã Trường Xuân","19228","ward"
"19231","456","Xã Hiền Ninh","19231","ward"
"19234","456","Xã Tân Ninh","19234","ward"
"19237","456","Xã Xuân Ninh","19237","ward"
"19240","456","Xã An Ninh","19240","ward"
"19243","456","Xã Vạn Ninh","19243","ward"
"19246","457","Thị trấn NT Lệ Ninh","19246","ward"
"19249","457","Thị trấn Kiến Giang","19249","ward"
"19252","457","Xã Hồng Thủy","19252","ward"
"19255","457","Xã Ngư Thủy Bắc","19255","ward"
"19258","457","Xã Hoa Thủy","19258","ward"
"19261","457","Xã Thanh Thủy","19261","ward"
"19264","457","Xã An Thủy","19264","ward"
"19267","457","Xã Phong Thủy","19267","ward"
"19270","457","Xã Cam Thủy","19270","ward"
"19273","457","Xã Ngân Thủy","19273","ward"
"19276","457","Xã Sơn Thủy","19276","ward"
"19279","457","Xã Lộc Thủy","19279","ward"
"19285","457","Xã Liên Thủy","19285","ward"
"19288","457","Xã Hưng Thủy","19288","ward"
"19291","457","Xã Dương Thủy","19291","ward"
"19294","457","Xã Tân Thủy","19294","ward"
"19297","457","Xã Phú Thủy","19297","ward"
"19300","457","Xã Xuân Thủy","19300","ward"
"19303","457","Xã Mỹ Thủy","19303","ward"
"19306","457","Xã Ngư Thủy ","19306","ward"
"19309","457","Xã Mai Thủy","19309","ward"
"19312","457","Xã Sen Thủy","19312","ward"
"19315","457","Xã Thái Thủy","19315","ward"
"19318","457","Xã Kim Thủy","19318","ward"
"19321","457","Xã Trường Thủy","19321","ward"
"19327","457","Xã Lâm Thủy","19327","ward"
"19009","458","Phường Ba Đồn","19009","ward"
"19060","458","Phường Quảng Long","19060","ward"
"19066","458","Phường Quảng Thọ","19066","ward"
"19069","458","Xã Quảng Tiên","19069","ward"
"19075","458","Xã Quảng Trung","19075","ward"
"19078","458","Phường Quảng Phong","19078","ward"
"19081","458","Phường Quảng Thuận","19081","ward"
"19084","458","Xã Quảng Tân","19084","ward"
"19087","458","Xã Quảng Hải","19087","ward"
"19090","458","Xã Quảng Sơn","19090","ward"
"19093","458","Xã Quảng Lộc","19093","ward"
"19096","458","Xã Quảng Thủy","19096","ward"
"19099","458","Xã Quảng Văn","19099","ward"
"19102","458","Phường Quảng Phúc","19102","ward"
"19105","458","Xã Quảng Hòa","19105","ward"
"19108","458","Xã Quảng Minh","19108","ward"
"19330","461","Phường Đông Giang","19330","ward"
"19333","461","Phường 1","19333","ward"
"19336","461","Phường Đông Lễ","19336","ward"
"19339","461","Phường Đông Thanh","19339","ward"
"19342","461","Phường 2","19342","ward"
"19345","461","Phường 4","19345","ward"
"19348","461","Phường 5","19348","ward"
"19351","461","Phường Đông Lương","19351","ward"
"19354","461","Phường 3","19354","ward"
"19357","462","Phường 1","19357","ward"
"19358","462","Phường An Đôn","19358","ward"
"19360","462","Phường 2","19360","ward"
"19361","462","Phường 3","19361","ward"
"19705","462","Xã Hải Lệ","19705","ward"
"19363","464","Thị trấn Hồ Xá","19363","ward"
"19366","464","Thị trấn Bến Quan","19366","ward"
"19369","464","Xã Vĩnh Thái","19369","ward"
"19372","464","Xã Vĩnh Tú","19372","ward"
"19375","464","Xã Vĩnh Chấp","19375","ward"
"19378","464","Xã Trung Nam","19378","ward"
"19384","464","Xã Kim Thạch","19384","ward"
"19387","464","Xã Vĩnh Long","19387","ward"
"19393","464","Xã Vĩnh Khê","19393","ward"
"19396","464","Xã Vĩnh Hòa","19396","ward"
"19402","464","Xã Vĩnh Thủy","19402","ward"
"19405","464","Xã Vĩnh Lâm","19405","ward"
"19408","464","Xã Hiền Thành","19408","ward"
"19414","464","Thị trấn Cửa Tùng","19414","ward"
"19417","464","Xã Vĩnh Hà","19417","ward"
"19420","464","Xã Vĩnh Sơn","19420","ward"
"19423","464","Xã Vĩnh Giang","19423","ward"
"19426","464","Xã Vĩnh Ô","19426","ward"
"19429","465","Thị trấn Khe Sanh","19429","ward"
"19432","465","Thị trấn Lao Bảo","19432","ward"
"19435","465","Xã Hướng Lập","19435","ward"
"19438","465","Xã Hướng Việt","19438","ward"
"19441","465","Xã Hướng Phùng","19441","ward"
"19444","465","Xã Hướng Sơn","19444","ward"
"19447","465","Xã Hướng Linh","19447","ward"
"19450","465","Xã Tân Hợp","19450","ward"
"19453","465","Xã Hướng Tân","19453","ward"
"19456","465","Xã Tân Thành","19456","ward"
"19459","465","Xã Tân Long","19459","ward"
"19462","465","Xã Tân Lập","19462","ward"
"19465","465","Xã Tân Liên","19465","ward"
"19468","465","Xã Húc","19468","ward"
"19471","465","Xã Thuận","19471","ward"
"19474","465","Xã Hướng Lộc","19474","ward"
"19477","465","Xã Ba Tầng","19477","ward"
"19480","465","Xã Thanh","19480","ward"
"19483","465","Xã  A Dơi","19483","ward"
"19489","465","Xã Lìa","19489","ward"
"19492","465","Xã Xy","19492","ward"
"19495","466","Thị trấn Gio Linh","19495","ward"
"19496","466","Thị trấn Cửa Việt","19496","ward"
"19498","466","Xã Trung Giang","19498","ward"
"19501","466","Xã Trung Hải","19501","ward"
"19504","466","Xã Trung Sơn","19504","ward"
"19507","466","Xã Phong Bình","19507","ward"
"19510","466","Xã Gio Mỹ","19510","ward"
"19519","466","Xã Gio Hải","19519","ward"
"19522","466","Xã Gio An","19522","ward"
"19525","466","Xã Gio Châu","19525","ward"
"19531","466","Xã Gio Việt","19531","ward"
"19534","466","Xã Linh Trường","19534","ward"
"19537","466","Xã Gio Sơn","19537","ward"
"19543","466","Xã Gio Mai","19543","ward"
"19546","466","Xã Hải Thái","19546","ward"
"19549","466","Xã Linh Hải","19549","ward"
"19552","466","Xã Gio Quang","19552","ward"
"19555","467","Thị trấn Krông Klang","19555","ward"
"19558","467","Xã Mò Ó","19558","ward"
"19561","467","Xã Hướng Hiệp","19561","ward"
"19564","467","Xã Đa Krông","19564","ward"
"19567","467","Xã Triệu Nguyên","19567","ward"
"19570","467","Xã Ba Lòng","19570","ward"
"19576","467","Xã Ba Nang","19576","ward"
"19579","467","Xã Tà Long","19579","ward"
"19582","467","Xã Húc Nghì","19582","ward"
"19585","467","Xã A Vao","19585","ward"
"19588","467","Xã Tà Rụt","19588","ward"
"19591","467","Xã A Bung","19591","ward"
"19594","467","Xã A Ngo","19594","ward"
"19597","468","Thị trấn Cam Lộ","19597","ward"
"19600","468","Xã Cam Tuyền","19600","ward"
"19603","468","Xã Thanh An","19603","ward"
"19606","468","Xã Cam Thủy","19606","ward"
"19612","468","Xã Cam Thành","19612","ward"
"19615","468","Xã Cam Hiếu","19615","ward"
"19618","468","Xã Cam Chính","19618","ward"
"19621","468","Xã Cam Nghĩa","19621","ward"
"19624","469","Thị Trấn Ái Tử","19624","ward"
"19627","469","Xã Triệu An","19627","ward"
"19630","469","Xã Triệu Vân","19630","ward"
"19633","469","Xã Triệu Phước","19633","ward"
"19636","469","Xã Triệu Độ","19636","ward"
"19639","469","Xã Triệu Trạch","19639","ward"
"19642","469","Xã Triệu Thuận","19642","ward"
"19645","469","Xã Triệu Đại","19645","ward"
"19648","469","Xã Triệu Hòa","19648","ward"
"19651","469","Xã Triệu Lăng","19651","ward"
"19654","469","Xã Triệu Sơn","19654","ward"
"19657","469","Xã Triệu Long","19657","ward"
"19660","469","Xã Triệu Tài","19660","ward"
"19666","469","Xã Triệu Trung","19666","ward"
"19669","469","Xã Triệu Ái","19669","ward"
"19672","469","Xã Triệu Thượng","19672","ward"
"19675","469","Xã Triệu Giang","19675","ward"
"19678","469","Xã Triệu Thành","19678","ward"
"19681","470","Thị trấn Diên Sanh","19681","ward"
"19684","470","Xã Hải An","19684","ward"
"19687","470","Xã Hải Ba","19687","ward"
"19693","470","Xã Hải Quy","19693","ward"
"19696","470","Xã Hải Quế","19696","ward"
"19699","470","Xã Hải Hưng","19699","ward"
"19702","470","Xã Hải Phú","19702","ward"
"19708","470","Xã Hải Thượng","19708","ward"
"19711","470","Xã Hải Dương","19711","ward"
"19714","470","Xã Hải Định","19714","ward"
"19717","470","Xã Hải Lâm","19717","ward"
"19726","470","Xã Hải Phong","19726","ward"
"19729","470","Xã Hải Trường","19729","ward"
"19735","470","Xã Hải Sơn","19735","ward"
"19738","470","Xã Hải Chánh","19738","ward"
"19741","470","Xã Hải Khê","19741","ward"
"19742","471","Cồn Cỏ","19742","ward"
"19750","474","Phường Tây Lộc","19750","ward"
"19753","474","Phường Thuận Lộc","19753","ward"
"19756","474","Phường Gia Hội","19756","ward"
"19759","474","Phường Phú Hậu","19759","ward"
"19762","474","Phường Thuận Hòa","19762","ward"
"19768","474","Phường Đông Ba","19768","ward"
"19774","474","Phường Kim Long","19774","ward"
"19777","474","Phường Vỹ Dạ","19777","ward"
"19780","474","Phường Phường Đúc","19780","ward"
"19783","474","Phường Vĩnh Ninh","19783","ward"
"19786","474","Phường Phú Hội","19786","ward"
"19789","474","Phường Phú Nhuận","19789","ward"
"19792","474","Phường Xuân Phú","19792","ward"
"19795","474","Phường Trường An","19795","ward"
"19798","474","Phường Phước Vĩnh","19798","ward"
"19801","474","Phường An Cựu","19801","ward"
"19803","474","Phường An Hòa","19803","ward"
"19804","474","Phường Hương Sơ","19804","ward"
"19807","474","Phường Thuỷ Biều","19807","ward"
"19810","474","Phường Hương Long","19810","ward"
"19813","474","Phường Thuỷ Xuân","19813","ward"
"19815","474","Phường An Đông","19815","ward"
"19816","474","Phường An Tây","19816","ward"
"19900","474","Phường Thuận An","19900","ward"
"19906","474","Xã Phú Dương","19906","ward"
"19909","474","Xã Phú Mậu","19909","ward"
"19924","474","Xã Phú Thanh","19924","ward"
"19930","474","Phường Phú Thượng","19930","ward"
"19963","474","Phường Thủy Vân","19963","ward"
"19981","474","Xã Thủy Bằng","19981","ward"
"19999","474","Xã Hải Dương","19999","ward"
"20002","474","Xã Hương Phong","20002","ward"
"20014","474","Phường Hương Vinh","20014","ward"
"20023","474","Phường Hương An","20023","ward"
"20029","474","Phường Hương Hồ","20029","ward"
"20032","474","Xã Hương Thọ","20032","ward"
"19819","476","Thị trấn Phong Điền","19819","ward"
"19822","476","Xã Điền Hương","19822","ward"
"19825","476","Xã Điền Môn","19825","ward"
"19828","476","Xã Điền Lộc","19828","ward"
"19831","476","Xã Phong Bình","19831","ward"
"19834","476","Xã Điền Hòa","19834","ward"
"19837","476","Xã Phong Chương","19837","ward"
"19840","476","Xã Phong Hải","19840","ward"
"19843","476","Xã Điền Hải","19843","ward"
"19846","476","Xã Phong Hòa","19846","ward"
"19849","476","Xã Phong Thu","19849","ward"
"19852","476","Xã Phong Hiền","19852","ward"
"19855","476","Xã Phong Mỹ","19855","ward"
"19858","476","Xã Phong An","19858","ward"
"19861","476","Xã Phong Xuân","19861","ward"
"19864","476","Xã Phong Sơn","19864","ward"
"19867","477","Thị trấn Sịa","19867","ward"
"19870","477","Xã Quảng Thái","19870","ward"
"19873","477","Xã Quảng Ngạn","19873","ward"
"19876","477","Xã Quảng Lợi","19876","ward"
"19879","477","Xã Quảng Công","19879","ward"
"19882","477","Xã Quảng Phước","19882","ward"
"19885","477","Xã Quảng Vinh","19885","ward"
"19888","477","Xã Quảng An","19888","ward"
"19891","477","Xã Quảng Thành","19891","ward"
"19894","477","Xã Quảng Thọ","19894","ward"
"19897","477","Xã Quảng Phú","19897","ward"
"19903","478","Xã Phú Thuận","19903","ward"
"19912","478","Xã Phú An","19912","ward"
"19915","478","Xã Phú Hải","19915","ward"
"19918","478","Xã Phú Xuân","19918","ward"
"19921","478","Xã Phú Diên","19921","ward"
"19927","478","Xã Phú Mỹ","19927","ward"
"19933","478","Xã Phú Hồ","19933","ward"
"19936","478","Xã Vinh Xuân","19936","ward"
"19939","478","Xã Phú Lương","19939","ward"
"19942","478","Thị trấn Phú Đa","19942","ward"
"19945","478","Xã Vinh Thanh","19945","ward"
"19948","478","Xã Vinh An","19948","ward"
"19954","478","Xã Phú Gia","19954","ward"
"19957","478","Xã Vinh Hà","19957","ward"
"19960","479","Phường Phú Bài","19960","ward"
"19966","479","Xã Thủy Thanh","19966","ward"
"19969","479","Phường Thủy Dương","19969","ward"
